"date","geoRegion","entries","pop","sumTotal","per100Persons","per100Persons_mean7d","per100PersonsTotal","mean7d","type","version","granularity"
2021-02-26,"AI",11,16128,1021,0.07,0.04,6.33,6,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-27,"AI",0,16128,1021,0,0.01,6.33,1.57,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-28,"AI",0,16128,1021,0,0.01,6.33,1.71,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-01,"AI",0,16128,1021,0,0.01,6.33,1.71,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-02,"AI",0,16128,1021,0,0,6.33,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-03,"AI",1,16128,1022,0.01,0,6.34,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-04,"AI",0,16128,1022,0,0,6.34,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-05,"AI",0,16128,1022,0,0,6.34,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-06,"AI",0,16128,1022,0,0.04,6.34,6.29,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-07,"AI",0,16128,1022,0,0.07,6.34,10.71,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-08,"AI",0,16128,1022,0,0.07,6.34,10.71,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-09,"AI",43,16128,1065,0.27,0.08,6.6,13.57,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-10,"AI",32,16128,1097,0.2,0.08,6.8,13.57,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-11,"AI",0,16128,1097,0,0.08,6.8,13.57,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-12,"AI",20,16128,1117,0.12,0.09,6.93,15.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-13,"AI",0,16128,1117,0,0.06,6.93,9,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-14,"AI",0,16128,1117,0,0.03,6.93,4.43,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-15,"AI",11,16128,1128,0.07,0.03,6.99,4.43,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-16,"AI",0,16128,1128,0,0.01,6.99,1.57,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-17,"AI",0,16128,1128,0,0.01,6.99,1.57,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-18,"AI",0,16128,1128,0,0.01,6.99,1.57,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-19,"AI",0,16128,1128,0,0.03,6.99,4.57,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-20,"AI",0,16128,1128,0,0.05,6.99,7.57,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-21,"AI",0,16128,1128,0,0.05,6.99,8.43,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-22,"AI",32,16128,1160,0.2,NA,7.19,NA,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-23,"AI",21,16128,1181,0.13,NA,7.32,NA,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-24,"AI",6,16128,1187,0.04,NA,7.36,NA,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2020-12-23,"AR",0,55445,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2020-12-24,"AR",0,55445,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2020-12-25,"AR",0,55445,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2020-12-26,"AR",0,55445,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2020-12-27,"AR",0,55445,0,0,0,0,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2020-12-28,"AR",0,55445,0,0,0,0,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2020-12-29,"AR",0,55445,0,0,0,0,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2020-12-30,"AR",1,55445,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2020-12-31,"AR",0,55445,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-01,"AR",0,55445,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-02,"AR",0,55445,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-03,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-04,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-05,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-06,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-07,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-08,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-09,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-10,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-11,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-12,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-13,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-14,"AR",0,55445,1,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-15,"AR",0,55445,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-16,"AR",0,55445,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-17,"AR",0,55445,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-18,"AR",1,55445,2,0,0,0,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-19,"AR",0,55445,2,0,0,0,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-20,"AR",0,55445,2,0,0,0,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-21,"AR",0,55445,2,0,0,0,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-22,"AR",0,55445,2,0,0.02,0,13.57,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-23,"AR",0,55445,2,0,0.06,0,36,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-24,"AR",0,55445,2,0,0.1,0,54,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-25,"AR",95,55445,97,0.17,0.14,0.17,77.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-26,"AR",157,55445,254,0.28,0.15,0.46,86.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-27,"AR",126,55445,380,0.23,0.15,0.69,86.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-28,"AR",162,55445,542,0.29,0.15,0.98,86.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-29,"AR",63,55445,605,0.11,0.13,1.09,72.57,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-30,"AR",0,55445,605,0,0.09,1.09,50.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-31,"AR",0,55445,605,0,0.06,1.09,32.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-01,"AR",0,55445,605,0,0.02,1.09,9,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-02,"AR",0,55445,605,0,0,1.09,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-03,"AR",0,55445,605,0,0,1.09,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-04,"AR",0,55445,605,0,0,1.09,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-05,"AR",0,55445,605,0,0.05,1.09,27.43,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-06,"AR",0,55445,605,0,0.05,1.09,27.43,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-07,"AR",0,55445,605,0,0.05,1.09,27.43,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-08,"AR",192,55445,797,0.35,0.05,1.44,27.43,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-09,"AR",0,55445,797,0,0.06,1.44,32,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-10,"AR",0,55445,797,0,0.06,1.44,32,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-11,"AR",0,55445,797,0,0.06,1.44,32,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-12,"AR",32,55445,829,0.06,0.1,1.5,54.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-13,"AR",0,55445,829,0,0.14,1.5,77,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-14,"AR",0,55445,829,0,0.2,1.5,111,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-15,"AR",347,55445,1176,0.63,0.26,2.12,144.71,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-16,"AR",160,55445,1336,0.29,0.28,2.41,155.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-17,"AR",238,55445,1574,0.43,0.28,2.84,155.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-18,"AR",236,55445,1810,0.43,0.28,3.26,155.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-19,"AR",105,55445,1915,0.19,0.23,3.45,126.57,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-20,"AR",0,55445,1915,0,0.23,3.45,128.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-21,"AR",0,55445,1915,0,0.23,3.45,127.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-22,"AR",147,55445,2062,0.27,0.18,3.72,96.43,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-23,"AR",171,55445,2233,0.31,0.16,4.03,87,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-24,"AR",231,55445,2464,0.42,0.16,4.44,87,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-25,"AR",21,55445,2485,0.04,0.16,4.48,87,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-26,"AR",39,55445,2524,0.07,0.16,4.55,88.29,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-27,"AR",0,55445,2524,0,0.15,4.55,80.71,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-02-28,"AR",0,55445,2524,0,0.12,4.55,68.43,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-01,"AR",156,55445,2680,0.28,0.12,4.83,65.43,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-02,"AR",118,55445,2798,0.21,0.11,5.05,59.86,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-03,"AR",145,55445,2943,0.26,0.11,5.31,59.86,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-04,"AR",0,55445,2943,0,0.11,5.31,59.86,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-05,"AR",0,55445,2943,0,0.07,5.31,41.29,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-06,"AR",0,55445,2943,0,0.05,5.31,26,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-07,"AR",0,55445,2943,0,0.01,5.31,5.29,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-08,"AR",26,55445,2969,0.05,0.01,5.35,6.86,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-09,"AR",11,55445,2980,0.02,0.01,5.37,6.86,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-10,"AR",0,55445,2980,0,0.01,5.37,6.86,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-11,"AR",11,55445,2991,0.02,0.01,5.39,6.86,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-12,"AR",0,55445,2991,0,0.02,5.39,10.86,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-13,"AR",0,55445,2991,0,0.02,5.39,12.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-14,"AR",0,55445,2991,0,0.04,5.39,24.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-15,"AR",54,55445,3045,0.1,0.06,5.49,32.29,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-16,"AR",20,55445,3065,0.04,0.06,5.53,32.43,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-17,"AR",84,55445,3149,0.15,0.06,5.68,32.43,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-18,"AR",68,55445,3217,0.12,0.06,5.8,32.43,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-19,"AR",1,55445,3218,0,0.05,5.8,26.43,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-20,"AR",0,55445,3218,0,0.04,5.8,25.43,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-21,"AR",0,55445,3218,0,0.04,5.8,25.43,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-22,"AR",12,55445,3230,0.02,NA,5.83,NA,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-23,"AR",13,55445,3243,0.02,NA,5.85,NA,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-03-24,"AR",84,55445,3327,0.15,NA,6,NA,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2020-12-23,"BE",0,1039474,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2020-12-24,"BE",0,1039474,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2020-12-25,"BE",0,1039474,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2020-12-26,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2020-12-27,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2020-12-28,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2020-12-29,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2020-12-30,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2020-12-31,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-01,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-02,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-03,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-04,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-05,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-06,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-07,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-08,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-09,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-10,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-11,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-12,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-13,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-14,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-15,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-16,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-17,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-18,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-19,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-20,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-21,"BE",0,1039474,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-22,"BE",0,1039474,0,0,0,0,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-23,"BE",0,1039474,0,0,0,0,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-24,"BE",0,1039474,0,0,0,0,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-25,"BE",1,1039474,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
2021-01-26,"BE",0,1039474,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-03-26_08-57-10","detailed"
