"date","geoRegion","entries","pop","sumTotal","per100Persons","per100Persons_mean7d","per100PersonsTotal","mean7d","type","version","granularity"
2020-12-29,"AR",0,55445,0,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2020-12-30,"AR",2,55445,2,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2020-12-31,"AR",0,55445,2,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-01,"AR",0,55445,2,0,0.02,0,12.86,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-02,"AR",0,55445,2,0,0.08,0,43.71,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-03,"AR",0,55445,2,0,0.12,0,65,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-04,"AR",88,55445,90,0.16,0.17,0.16,93.29,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-05,"AR",216,55445,306,0.39,0.18,0.55,96.86,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-06,"AR",151,55445,457,0.27,0.18,0.82,96.86,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-07,"AR",198,55445,655,0.36,0.18,1.18,96.86,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-08,"AR",25,55445,680,0.05,0.15,1.23,84.29,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-09,"AR",0,55445,680,0,0.1,1.23,53.43,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-10,"AR",0,55445,680,0,0.06,1.23,31.86,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-11,"AR",0,55445,680,0,0.01,1.23,3.57,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-12,"AR",0,55445,680,0,0,1.23,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-13,"AR",0,55445,680,0,0,1.23,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-14,"AR",0,55445,680,0,0,1.23,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-15,"AR",0,55445,680,0,0.06,1.23,31.43,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-16,"AR",0,55445,680,0,0.14,1.23,80,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-17,"AR",0,55445,680,0,0.23,1.23,128.43,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-18,"AR",220,55445,900,0.4,0.33,1.62,181.71,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-19,"AR",340,55445,1240,0.61,0.35,2.24,193.71,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-20,"AR",339,55445,1579,0.61,0.35,2.85,193.71,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-21,"AR",373,55445,1952,0.67,0.35,3.52,193.71,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-22,"AR",84,55445,2036,0.15,0.41,3.67,230.29,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-23,"AR",0,55445,2036,0,0.41,3.67,228.14,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-24,"AR",0,55445,2036,0,0.4,3.67,220.14,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-25,"AR",476,55445,2512,0.86,0.35,4.53,192.86,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-26,"AR",325,55445,2837,0.59,0.41,5.12,224.57,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-27,"AR",283,55445,3120,0.51,0.41,5.63,224.57,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-28,"AR",182,55445,3302,0.33,0.41,5.96,224.57,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-29,"AR",306,55445,3608,0.55,0.28,6.51,156.57,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-30,"AR",0,55445,3608,0,0.2,6.51,110.14,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-31,"AR",0,55445,3608,0,0.13,6.51,69.71,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-01,"AR",0,55445,3608,0,0.08,6.51,43.71,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-02,"AR",0,55445,3608,0,0,6.51,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-03,"AR",0,55445,3608,0,0,6.51,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-04,"AR",0,55445,3608,0,0,6.51,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-05,"AR",0,55445,3608,0,0.05,6.51,28,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-06,"AR",0,55445,3608,0,0.05,6.51,28,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-07,"AR",0,55445,3608,0,0.05,6.51,28.29,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-08,"AR",196,55445,3804,0.35,0.05,6.86,28.29,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-09,"AR",0,55445,3804,0,0.06,6.86,35,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-10,"AR",2,55445,3806,0,0.06,6.86,35,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-11,"AR",0,55445,3806,0,0.06,6.86,35,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-12,"AR",47,55445,3853,0.08,0.11,6.95,59.57,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-13,"AR",0,55445,3853,0,0.16,6.95,88.43,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-14,"AR",0,55445,3853,0,0.24,6.95,133.86,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-15,"AR",368,55445,4221,0.66,0.31,7.61,175.14,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-16,"AR",202,55445,4423,0.36,0.33,7.98,185.14,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-17,"AR",320,55445,4743,0.58,0.33,8.55,185.14,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-18,"AR",289,55445,5032,0.52,0.33,9.08,185.14,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-19,"AR",117,55445,5149,0.21,0.28,9.29,156,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-20,"AR",0,55445,5149,0,0.28,9.29,154,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-21,"AR",0,55445,5149,0,0.28,9.29,155,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-22,"AR",164,55445,5313,0.3,NA,9.58,NA,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-23,"AR",188,55445,5501,0.34,NA,9.92,NA,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-24,"AR",327,55445,5828,0.59,NA,10.51,NA,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2020-12-23,"BE",0,1039474,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2020-12-24,"BE",0,1039474,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2020-12-25,"BE",0,1039474,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2020-12-26,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2020-12-27,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2020-12-28,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2020-12-29,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2020-12-30,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2020-12-31,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-01,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-02,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-03,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-04,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-05,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-06,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-07,"BE",0,1039474,0,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-08,"BE",0,1039474,0,0,0.01,0,83.57,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-09,"BE",0,1039474,0,0,0.02,0,191,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-10,"BE",2,1039474,2,0,0.03,0,306.71,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-11,"BE",583,1039474,585,0.06,0.05,0.06,463.14,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-12,"BE",752,1039474,1337,0.07,0.06,0.13,631.29,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-13,"BE",810,1039474,2147,0.08,0.06,0.21,631.43,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-14,"BE",1095,1039474,3242,0.11,0.06,0.31,631.14,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-15,"BE",1177,1039474,4419,0.11,0.08,0.43,788.14,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-16,"BE",1,1039474,4420,0,0.09,0.43,936.86,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-17,"BE",0,1039474,4420,0,0.11,0.43,1114.14,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-18,"BE",1682,1039474,6102,0.16,0.12,0.59,1275.86,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-19,"BE",1793,1039474,7895,0.17,0.14,0.76,1420.86,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-20,"BE",2051,1039474,9946,0.2,0.14,0.96,1420.71,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-21,"BE",2227,1039474,12173,0.21,0.14,1.17,1421,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-22,"BE",2192,1039474,14365,0.21,0.14,1.38,1444.43,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-23,"BE",0,1039474,14365,0,0.14,1.38,1462.86,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-24,"BE",2,1039474,14367,0,0.14,1.38,1460.29,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-25,"BE",1846,1039474,16213,0.18,0.14,1.56,1440.57,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-26,"BE",1922,1039474,18135,0.18,0.14,1.74,1443.57,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-27,"BE",2033,1039474,20168,0.2,0.14,1.94,1470.71,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-28,"BE",2089,1039474,22257,0.2,0.14,2.14,1470.43,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-29,"BE",2213,1039474,24470,0.21,0.15,2.35,1526,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-30,"BE",190,1039474,24660,0.02,0.15,2.37,1588,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-31,"BE",0,1039474,24660,0,0.16,2.37,1616.43,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-01,"BE",2235,1039474,26895,0.22,0.16,2.59,1617.86,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-02,"BE",2356,1039474,29251,0.23,0.15,2.81,1591,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-03,"BE",2232,1039474,31483,0.21,0.15,3.03,1568.29,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-04,"BE",2099,1039474,33582,0.2,0.15,3.23,1568.29,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-05,"BE",2025,1039474,35607,0.19,0.15,3.43,1549.71,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-06,"BE",31,1039474,35638,0,0.15,3.43,1564.43,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-07,"BE",0,1039474,35638,0,0.16,3.43,1646.43,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-08,"BE",2105,1039474,37743,0.2,0.17,3.63,1793.71,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-09,"BE",2459,1039474,40202,0.24,0.21,3.87,2138.29,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-10,"BE",2806,1039474,43008,0.27,0.21,4.14,2195.86,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-11,"BE",3130,1039474,46138,0.3,0.21,4.44,2206.29,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-12,"BE",4437,1039474,50575,0.43,0.24,4.87,2443.29,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-13,"BE",434,1039474,51009,0.04,0.26,4.91,2722.57,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-14,"BE",73,1039474,51082,0.01,0.28,4.91,2875.57,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-15,"BE",3764,1039474,54846,0.36,0.3,5.28,3102,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-16,"BE",4414,1039474,59260,0.42,0.29,5.7,3026.14,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-17,"BE",3877,1039474,63137,0.37,0.29,6.07,2979.14,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-18,"BE",4715,1039474,67852,0.45,0.28,6.53,2973,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-19,"BE",3906,1039474,71758,0.38,0.28,6.9,2881.43,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-20,"BE",105,1039474,71863,0.01,0.26,6.91,2758.71,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-21,"BE",30,1039474,71893,0,0.26,6.92,2668.29,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-22,"BE",3123,1039474,75016,0.3,NA,7.22,NA,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-23,"BE",3555,1039474,78571,0.34,NA,7.56,NA,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-02-24,"BE",3244,1039474,81815,0.31,NA,7.87,NA,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2020-12-23,"FL",0,38747,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2020-12-24,"FL",0,38747,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2020-12-25,"FL",0,38747,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2020-12-26,"FL",0,38747,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2020-12-27,"FL",0,38747,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2020-12-28,"FL",0,38747,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2020-12-29,"FL",0,38747,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2020-12-30,"FL",0,38747,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2020-12-31,"FL",0,38747,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-01,"FL",0,38747,0,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-02,"FL",0,38747,0,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-03,"FL",0,38747,0,0,0,0,0.71,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-04,"FL",2,38747,2,0.01,0,0.01,0.86,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-05,"FL",0,38747,2,0,0,0.01,0.86,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-06,"FL",3,38747,5,0.01,0,0.01,0.86,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
2021-01-07,"FL",1,38747,6,0,0,0.02,0.86,"COVID19VaccDosesAdministered","2021-02-26_09-03-05","detailed"
