"date","geoRegion","entries","pop","sumTotal","per100Persons","per100Persons_mean7d","per100PersonsTotal","mean7d","type","version","granularity"
2021-01-17,"AI",0,16128,590,0,0.25,3.66,40.57,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-18,"AI",50,16128,640,0.31,0.28,3.97,45.71,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-19,"AI",132,16128,772,0.82,0.32,4.79,51.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-20,"AI",72,16128,844,0.45,0.32,5.23,51.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-21,"AI",42,16128,886,0.26,0.32,5.49,51.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-22,"AI",62,16128,948,0.38,0.3,5.88,47.71,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-23,"AI",0,16128,948,0,0.29,5.88,47.57,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-24,"AI",0,16128,948,0,0.23,5.88,37.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-25,"AI",26,16128,974,0.16,0.2,6.04,32.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-26,"AI",131,16128,1105,0.81,0.15,6.85,24.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-27,"AI",0,16128,1105,0,0.15,6.85,24.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-28,"AI",6,16128,1111,0.04,0.15,6.89,24.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-29,"AI",11,16128,1122,0.07,0.15,6.96,24.43,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-30,"AI",0,16128,1122,0,0.17,6.96,27.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-31,"AI",0,16128,1122,0,0.22,6.96,35,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-01,"AI",23,16128,1145,0.14,0.24,7.1,39.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-02,"AI",151,16128,1296,0.94,0.28,8.04,45.71,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-03,"AI",54,16128,1350,0.33,0.28,8.37,45.71,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-04,"AI",35,16128,1385,0.22,0.28,8.59,45.71,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-05,"AI",57,16128,1442,0.35,0.3,8.94,48.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-06,"AI",0,16128,1442,0,0.26,8.94,42.57,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-07,"AI",0,16128,1442,0,0.3,8.94,48,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-08,"AI",41,16128,1483,0.25,0.27,9.2,43,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-09,"AI",111,16128,1594,0.69,0.26,9.88,41.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-10,"AI",92,16128,1686,0.57,0.26,10.45,41.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-11,"AI",0,16128,1686,0,0.26,10.45,41.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-12,"AI",49,16128,1735,0.3,0.28,10.76,45.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-13,"AI",0,16128,1735,0,0.3,10.76,48.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-14,"AI",0,16128,1735,0,0.28,10.76,45.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-15,"AI",64,16128,1799,0.4,0.34,11.15,55.57,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-16,"AI",132,16128,1931,0.82,0.36,11.97,57.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-17,"AI",71,16128,2002,0.44,0.36,12.41,57.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-18,"AI",73,16128,2075,0.45,0.36,12.87,57.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-19,"AI",61,16128,2136,0.38,0.31,13.24,49.71,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-20,"AI",0,16128,2136,0,0.25,13.24,39.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-21,"AI",0,16128,2136,0,0.2,13.24,32.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-22,"AI",11,16128,2147,0.07,0.14,13.31,22.43,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-23,"AI",63,16128,2210,0.39,0.1,13.7,15.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-24,"AI",22,16128,2232,0.14,0.1,13.84,15.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-25,"AI",0,16128,2232,0,0.1,13.84,15.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-26,"AI",11,16128,2243,0.07,0.09,13.91,13.71,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-27,"AI",0,16128,2243,0,0.03,13.91,4.71,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-28,"AI",0,16128,2243,0,0.06,13.91,9.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-01,"AI",0,16128,2243,0,0.08,13.91,12.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-02,"AI",0,16128,2243,0,0.07,13.91,10.71,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-03,"AI",54,16128,2297,0.33,0.07,14.24,10.71,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-04,"AI",21,16128,2318,0.13,0.07,14.37,10.71,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-05,"AI",0,16128,2318,0,0.07,14.37,12.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-06,"AI",0,16128,2318,0,0.11,14.37,18.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-07,"AI",0,16128,2318,0,0.09,14.37,15.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-08,"AI",10,16128,2328,0.06,0.08,14.43,12.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-09,"AI",43,16128,2371,0.27,0.09,14.7,15,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-10,"AI",32,16128,2403,0.2,0.09,14.9,15,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-11,"AI",0,16128,2403,0,0.09,14.9,15,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-12,"AI",20,16128,2423,0.12,NA,15.02,NA,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-13,"AI",0,16128,2423,0,NA,15.02,NA,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-14,"AI",0,16128,2423,0,NA,15.02,NA,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2020-12-23,"AR",0,55445,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2020-12-24,"AR",0,55445,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2020-12-25,"AR",0,55445,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2020-12-26,"AR",0,55445,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2020-12-27,"AR",0,55445,0,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2020-12-28,"AR",0,55445,0,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2020-12-29,"AR",0,55445,0,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2020-12-30,"AR",2,55445,2,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2020-12-31,"AR",0,55445,2,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-01,"AR",0,55445,2,0,0.02,0,12.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-02,"AR",0,55445,2,0,0.08,0,43.71,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-03,"AR",0,55445,2,0,0.12,0,67.43,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-04,"AR",88,55445,90,0.16,0.17,0.16,95.71,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-05,"AR",216,55445,306,0.39,0.18,0.55,99.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-06,"AR",168,55445,474,0.3,0.18,0.85,99.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-07,"AR",198,55445,672,0.36,0.18,1.21,99.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-08,"AR",25,55445,697,0.05,0.16,1.26,86.71,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-09,"AR",0,55445,697,0,0.1,1.26,55.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-10,"AR",0,55445,697,0,0.06,1.26,31.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-11,"AR",0,55445,697,0,0.01,1.26,3.57,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-12,"AR",0,55445,697,0,0,1.26,0,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-13,"AR",0,55445,697,0,0,1.26,0,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-14,"AR",0,55445,697,0,0,1.26,0,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-15,"AR",0,55445,697,0,0.06,1.26,31.57,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-16,"AR",0,55445,697,0,0.14,1.26,80.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-17,"AR",0,55445,697,0,0.23,1.26,128.57,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-18,"AR",221,55445,918,0.4,0.33,1.66,183.43,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-19,"AR",340,55445,1258,0.61,0.35,2.27,195.43,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-20,"AR",339,55445,1597,0.61,0.35,2.88,195.43,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-21,"AR",384,55445,1981,0.69,0.35,3.57,195.43,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-22,"AR",84,55445,2065,0.15,0.42,3.72,232,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-23,"AR",0,55445,2065,0,0.42,3.72,231.57,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-24,"AR",0,55445,2065,0,0.41,3.72,226.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-25,"AR",477,55445,2542,0.86,0.36,4.58,201.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-26,"AR",337,55445,2879,0.61,0.42,5.19,233,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-27,"AR",301,55445,3180,0.54,0.42,5.74,233,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-28,"AR",209,55445,3389,0.38,0.42,6.11,233,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-29,"AR",307,55445,3696,0.55,0.3,6.67,164.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-30,"AR",0,55445,3696,0,0.21,6.67,116.71,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-31,"AR",0,55445,3696,0,0.13,6.67,73.71,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-01,"AR",0,55445,3696,0,0.08,6.67,43.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-02,"AR",0,55445,3696,0,0,6.67,0,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-03,"AR",0,55445,3696,0,0,6.67,0,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-04,"AR",0,55445,3696,0,0,6.67,0,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-05,"AR",0,55445,3696,0,0.05,6.67,28,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-06,"AR",0,55445,3696,0,0.05,6.67,28,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-07,"AR",0,55445,3696,0,0.05,6.67,28.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-08,"AR",196,55445,3892,0.35,0.05,7.02,28.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-09,"AR",0,55445,3892,0,0.06,7.02,35,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-10,"AR",2,55445,3894,0,0.06,7.02,35,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-11,"AR",0,55445,3894,0,0.06,7.02,35,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-12,"AR",47,55445,3941,0.08,0.11,7.11,59.57,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-13,"AR",0,55445,3941,0,0.16,7.11,88.43,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-14,"AR",0,55445,3941,0,0.24,7.11,133.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-15,"AR",368,55445,4309,0.66,0.32,7.77,178.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-16,"AR",202,55445,4511,0.36,0.34,8.14,188.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-17,"AR",320,55445,4831,0.58,0.34,8.71,188.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-18,"AR",311,55445,5142,0.56,0.34,9.27,188.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-19,"AR",117,55445,5259,0.21,0.29,9.49,159.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-20,"AR",0,55445,5259,0,0.29,9.49,158.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-21,"AR",0,55445,5259,0,0.29,9.49,163.43,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-22,"AR",164,55445,5423,0.3,0.22,9.78,124.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-23,"AR",200,55445,5623,0.36,0.21,10.14,114.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-24,"AR",352,55445,5975,0.63,0.21,10.78,114.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-25,"AR",41,55445,6016,0.07,0.21,10.85,114.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-26,"AR",42,55445,6058,0.08,0.22,10.93,119.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-27,"AR",0,55445,6058,0,0.22,10.93,121,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-28,"AR",0,55445,6058,0,0.18,10.93,97,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-01,"AR",204,55445,6262,0.37,0.17,11.29,91.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-02,"AR",208,55445,6470,0.38,0.15,11.67,85.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-03,"AR",184,55445,6654,0.33,0.15,12,85.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-04,"AR",0,55445,6654,0,0.15,12,85.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-05,"AR",0,55445,6654,0,0.15,12,82.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-06,"AR",0,55445,6654,0,0.14,12,80.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-07,"AR",0,55445,6654,0,0.1,12,54.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-08,"AR",188,55445,6842,0.34,0.1,12.34,55.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-09,"AR",190,55445,7032,0.34,0.1,12.68,55.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-10,"AR",2,55445,7034,0,0.1,12.69,55.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-11,"AR",11,55445,7045,0.02,0.1,12.71,55.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-12,"AR",0,55445,7045,0,NA,12.71,NA,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-13,"AR",0,55445,7045,0,NA,12.71,NA,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-03-14,"AR",0,55445,7045,0,NA,12.71,NA,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2020-12-23,"BE",0,1039474,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2020-12-24,"BE",0,1039474,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2020-12-25,"BE",0,1039474,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2020-12-26,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2020-12-27,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2020-12-28,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2020-12-29,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2020-12-30,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2020-12-31,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-01,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-02,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-03,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-04,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-05,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-06,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-07,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-08,"BE",0,1039474,0,0,0.01,0,83.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-09,"BE",0,1039474,0,0,0.02,0,190.71,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-10,"BE",0,1039474,0,0,0.03,0,306.43,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-11,"BE",583,1039474,583,0.06,0.05,0.06,462.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-12,"BE",752,1039474,1335,0.07,0.06,0.13,631.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-13,"BE",810,1039474,2145,0.08,0.06,0.21,631.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-14,"BE",1095,1039474,3240,0.11,0.06,0.31,631.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-15,"BE",1178,1039474,4418,0.11,0.08,0.43,788.43,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-16,"BE",1,1039474,4419,0,0.09,0.43,937.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-17,"BE",0,1039474,4419,0,0.11,0.43,1114.57,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-18,"BE",1683,1039474,6102,0.16,0.12,0.59,1276.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-19,"BE",1793,1039474,7895,0.17,0.14,0.76,1421.14,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-20,"BE",2052,1039474,9947,0.2,0.14,0.96,1421,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-21,"BE",2227,1039474,12174,0.21,0.14,1.17,1421.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-22,"BE",2192,1039474,14366,0.21,0.14,1.38,1444.57,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-23,"BE",0,1039474,14366,0,0.14,1.38,1463,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-24,"BE",2,1039474,14368,0,0.14,1.38,1460.43,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-25,"BE",1846,1039474,16214,0.18,0.14,1.56,1440.71,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-26,"BE",1922,1039474,18136,0.18,0.14,1.74,1443.71,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-27,"BE",2034,1039474,20170,0.2,0.14,1.94,1470.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-28,"BE",2089,1039474,22259,0.2,0.14,2.14,1470.57,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-29,"BE",2213,1039474,24472,0.21,0.15,2.35,1527.86,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-30,"BE",190,1039474,24662,0.02,0.15,2.37,1591.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-01-31,"BE",0,1039474,24662,0,0.16,2.37,1619.71,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-01,"BE",2247,1039474,26909,0.22,0.16,2.59,1621.57,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-02,"BE",2366,1039474,29275,0.23,0.15,2.82,1595.29,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
2021-02-03,"BE",2233,1039474,31508,0.21,0.15,3.03,1572.57,"COVID19VaccDosesAdministered","2021-03-16_11-15-36","detailed"
