"date","geoRegion","entries","pop","sumTotal","per100Persons","per100Persons_mean7d","per100PersonsTotal","mean7d","type","version","granularity"
2021-02-03,"AI",54,16128,1350,0.33,0.28,8.37,45.71,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-04,"AI",35,16128,1385,0.22,0.28,8.59,45.71,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-05,"AI",57,16128,1442,0.35,0.3,8.94,48.29,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-06,"AI",0,16128,1442,0,0.26,8.94,42.57,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-07,"AI",0,16128,1442,0,0.3,8.94,48,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-08,"AI",41,16128,1483,0.25,0.27,9.2,43,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-09,"AI",111,16128,1594,0.69,0.26,9.88,41.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-10,"AI",92,16128,1686,0.57,0.26,10.45,41.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-11,"AI",0,16128,1686,0,0.26,10.45,41.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-12,"AI",49,16128,1735,0.3,0.28,10.76,45.14,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-13,"AI",0,16128,1735,0,0.3,10.76,48.14,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-14,"AI",0,16128,1735,0,0.28,10.76,45.14,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-15,"AI",64,16128,1799,0.4,0.34,11.15,55.57,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-16,"AI",132,16128,1931,0.82,0.36,11.97,57.29,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-17,"AI",71,16128,2002,0.44,0.36,12.41,57.29,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-18,"AI",73,16128,2075,0.45,0.36,12.87,57.29,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-19,"AI",61,16128,2136,0.38,0.31,13.24,49.71,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-20,"AI",0,16128,2136,0,0.25,13.24,39.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-21,"AI",0,16128,2136,0,0.2,13.24,32.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-22,"AI",11,16128,2147,0.07,0.14,13.31,22.43,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-23,"AI",63,16128,2210,0.39,0.1,13.7,15.29,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-24,"AI",22,16128,2232,0.14,0.1,13.84,15.29,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-25,"AI",0,16128,2232,0,0.1,13.84,15.29,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-26,"AI",11,16128,2243,0.07,NA,13.91,NA,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-27,"AI",0,16128,2243,0,NA,13.91,NA,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-28,"AI",0,16128,2243,0,NA,13.91,NA,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2020-12-23,"AR",0,55445,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2020-12-24,"AR",0,55445,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2020-12-25,"AR",0,55445,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2020-12-26,"AR",0,55445,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2020-12-27,"AR",0,55445,0,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2020-12-28,"AR",0,55445,0,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2020-12-29,"AR",0,55445,0,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2020-12-30,"AR",2,55445,2,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2020-12-31,"AR",0,55445,2,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-01,"AR",0,55445,2,0,0.02,0,12.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-02,"AR",0,55445,2,0,0.08,0,43.71,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-03,"AR",0,55445,2,0,0.12,0,65,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-04,"AR",88,55445,90,0.16,0.17,0.16,93.29,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-05,"AR",216,55445,306,0.39,0.18,0.55,96.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-06,"AR",151,55445,457,0.27,0.18,0.82,96.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-07,"AR",198,55445,655,0.36,0.18,1.18,96.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-08,"AR",25,55445,680,0.05,0.15,1.23,84.29,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-09,"AR",0,55445,680,0,0.1,1.23,53.43,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-10,"AR",0,55445,680,0,0.06,1.23,31.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-11,"AR",0,55445,680,0,0.01,1.23,3.57,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-12,"AR",0,55445,680,0,0,1.23,0,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-13,"AR",0,55445,680,0,0,1.23,0,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-14,"AR",0,55445,680,0,0,1.23,0,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-15,"AR",0,55445,680,0,0.06,1.23,31.43,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-16,"AR",0,55445,680,0,0.14,1.23,80,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-17,"AR",0,55445,680,0,0.23,1.23,128.43,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-18,"AR",220,55445,900,0.4,0.33,1.62,181.71,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-19,"AR",340,55445,1240,0.61,0.35,2.24,193.71,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-20,"AR",339,55445,1579,0.61,0.35,2.85,193.71,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-21,"AR",373,55445,1952,0.67,0.35,3.52,193.71,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-22,"AR",84,55445,2036,0.15,0.41,3.67,230.43,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-23,"AR",0,55445,2036,0,0.41,3.67,228.57,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-24,"AR",0,55445,2036,0,0.4,3.67,220.57,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-25,"AR",477,55445,2513,0.86,0.35,4.53,193.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-26,"AR",327,55445,2840,0.59,0.41,5.12,225.71,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-27,"AR",283,55445,3123,0.51,0.41,5.63,225.71,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-28,"AR",186,55445,3309,0.34,0.41,5.97,225.71,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-29,"AR",307,55445,3616,0.55,0.28,6.52,157.57,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-30,"AR",0,55445,3616,0,0.2,6.52,110.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-31,"AR",0,55445,3616,0,0.13,6.52,70.43,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-01,"AR",0,55445,3616,0,0.08,6.52,43.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-02,"AR",0,55445,3616,0,0,6.52,0,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-03,"AR",0,55445,3616,0,0,6.52,0,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-04,"AR",0,55445,3616,0,0,6.52,0,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-05,"AR",0,55445,3616,0,0.05,6.52,28,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-06,"AR",0,55445,3616,0,0.05,6.52,28,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-07,"AR",0,55445,3616,0,0.05,6.52,28.29,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-08,"AR",196,55445,3812,0.35,0.05,6.88,28.29,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-09,"AR",0,55445,3812,0,0.06,6.88,35,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-10,"AR",2,55445,3814,0,0.06,6.88,35,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-11,"AR",0,55445,3814,0,0.06,6.88,35,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-12,"AR",47,55445,3861,0.08,0.11,6.96,59.57,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-13,"AR",0,55445,3861,0,0.16,6.96,88.43,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-14,"AR",0,55445,3861,0,0.24,6.96,133.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-15,"AR",368,55445,4229,0.66,0.31,7.63,175.14,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-16,"AR",202,55445,4431,0.36,0.33,7.99,185.14,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-17,"AR",320,55445,4751,0.58,0.33,8.57,185.14,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-18,"AR",289,55445,5040,0.52,0.33,9.09,185.14,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-19,"AR",117,55445,5157,0.21,0.28,9.3,156,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-20,"AR",0,55445,5157,0,0.28,9.3,154,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-21,"AR",0,55445,5157,0,0.29,9.3,158.57,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-22,"AR",164,55445,5321,0.3,0.22,9.6,123.14,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-23,"AR",188,55445,5509,0.34,0.2,9.94,112.43,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-24,"AR",352,55445,5861,0.63,0.2,10.57,112.43,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-25,"AR",41,55445,5902,0.07,0.2,10.64,112.43,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-26,"AR",42,55445,5944,0.08,NA,10.72,NA,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-27,"AR",0,55445,5944,0,NA,10.72,NA,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-28,"AR",0,55445,5944,0,NA,10.72,NA,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2020-12-23,"BE",0,1039474,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2020-12-24,"BE",0,1039474,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2020-12-25,"BE",0,1039474,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2020-12-26,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2020-12-27,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2020-12-28,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2020-12-29,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2020-12-30,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2020-12-31,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-01,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-02,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-03,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-04,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-05,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-06,"BE",0,1039474,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-07,"BE",0,1039474,0,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-08,"BE",0,1039474,0,0,0.01,0,83.57,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-09,"BE",0,1039474,0,0,0.02,0,191,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-10,"BE",2,1039474,2,0,0.03,0,306.71,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-11,"BE",583,1039474,585,0.06,0.05,0.06,463.14,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-12,"BE",752,1039474,1337,0.07,0.06,0.13,631.29,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-13,"BE",810,1039474,2147,0.08,0.06,0.21,631.43,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-14,"BE",1095,1039474,3242,0.11,0.06,0.31,631.14,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-15,"BE",1177,1039474,4419,0.11,0.08,0.43,788.14,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-16,"BE",1,1039474,4420,0,0.09,0.43,936.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-17,"BE",0,1039474,4420,0,0.11,0.43,1114.29,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-18,"BE",1682,1039474,6102,0.16,0.12,0.59,1276,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-19,"BE",1793,1039474,7895,0.17,0.14,0.76,1421,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-20,"BE",2052,1039474,9947,0.2,0.14,0.96,1420.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-21,"BE",2227,1039474,12174,0.21,0.14,1.17,1421.14,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-22,"BE",2192,1039474,14366,0.21,0.14,1.38,1444.57,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-23,"BE",0,1039474,14366,0,0.14,1.38,1463,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-24,"BE",2,1039474,14368,0,0.14,1.38,1460.43,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-25,"BE",1846,1039474,16214,0.18,0.14,1.56,1440.71,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-26,"BE",1922,1039474,18136,0.18,0.14,1.74,1443.71,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-27,"BE",2034,1039474,20170,0.2,0.14,1.94,1470.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-28,"BE",2089,1039474,22259,0.2,0.14,2.14,1470.57,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-29,"BE",2213,1039474,24472,0.21,0.15,2.35,1527.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-30,"BE",190,1039474,24662,0.02,0.15,2.37,1589.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-01-31,"BE",0,1039474,24662,0,0.16,2.37,1618.14,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-01,"BE",2247,1039474,26909,0.22,0.16,2.59,1619.71,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-02,"BE",2356,1039474,29265,0.23,0.15,2.82,1592.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-03,"BE",2232,1039474,31497,0.21,0.15,3.03,1570.14,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-04,"BE",2100,1039474,33597,0.2,0.15,3.23,1570.14,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-05,"BE",2025,1039474,35622,0.19,0.15,3.43,1549.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-06,"BE",31,1039474,35653,0,0.15,3.43,1564.57,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-07,"BE",0,1039474,35653,0,0.16,3.43,1646.57,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-08,"BE",2105,1039474,37758,0.2,0.17,3.63,1793.71,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-09,"BE",2459,1039474,40217,0.24,0.21,3.87,2138.43,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-10,"BE",2806,1039474,43023,0.27,0.21,4.14,2196,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-11,"BE",3130,1039474,46153,0.3,0.21,4.44,2206.43,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-12,"BE",4438,1039474,50591,0.43,0.24,4.87,2443.43,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-13,"BE",434,1039474,51025,0.04,0.26,4.91,2722.71,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-14,"BE",73,1039474,51098,0.01,0.28,4.92,2875.71,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-15,"BE",3764,1039474,54862,0.36,0.3,5.28,3102.14,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-16,"BE",4414,1039474,59276,0.42,0.29,5.7,3026.14,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-17,"BE",3877,1039474,63153,0.37,0.29,6.08,2979.14,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-18,"BE",4715,1039474,67868,0.45,0.28,6.53,2973,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-19,"BE",3906,1039474,71774,0.38,0.28,6.9,2881.43,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-20,"BE",105,1039474,71879,0.01,0.26,6.91,2758.71,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-21,"BE",30,1039474,71909,0,0.26,6.92,2668.29,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-22,"BE",3123,1039474,75032,0.3,0.23,7.22,2442.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-23,"BE",3555,1039474,78587,0.34,0.22,7.56,2286.29,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-24,"BE",3244,1039474,81831,0.31,0.22,7.87,2281.86,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-25,"BE",3137,1039474,84968,0.3,0.22,8.17,2277.57,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-26,"BE",2810,1039474,87778,0.27,NA,8.44,NA,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-27,"BE",74,1039474,87852,0.01,NA,8.45,NA,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2021-02-28,"BE",0,1039474,87852,0,NA,8.45,NA,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2020-12-23,"FL",0,38747,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
2020-12-24,"FL",0,38747,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-02_13-48-43","detailed"
