"date","geoRegion","entries","pop","sumTotal","per100Persons","per100Persons_mean7d","per100PersonsTotal","mean7d","type","version","granularity"
2021-01-24,"AI",0,16128,948,0,0.23,5.88,37.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-25,"AI",26,16128,974,0.16,0.2,6.04,32.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-26,"AI",131,16128,1105,0.81,0.15,6.85,24.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-27,"AI",0,16128,1105,0,0.15,6.85,24.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-28,"AI",6,16128,1111,0.04,0.15,6.89,24.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-29,"AI",11,16128,1122,0.07,0.15,6.96,24.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-30,"AI",0,16128,1122,0,0.17,6.96,27.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-31,"AI",0,16128,1122,0,0.22,6.96,35,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-01,"AI",23,16128,1145,0.14,0.24,7.1,39.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-02,"AI",151,16128,1296,0.94,0.28,8.04,45.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-03,"AI",54,16128,1350,0.33,0.28,8.37,45.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-04,"AI",35,16128,1385,0.22,0.28,8.59,45.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-05,"AI",57,16128,1442,0.35,0.3,8.94,48.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-06,"AI",0,16128,1442,0,0.26,8.94,42.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-07,"AI",0,16128,1442,0,0.3,8.94,48,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-08,"AI",41,16128,1483,0.25,0.27,9.2,43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-09,"AI",111,16128,1594,0.69,0.26,9.88,42,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-10,"AI",92,16128,1686,0.57,0.26,10.45,42,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-11,"AI",0,16128,1686,0,0.26,10.45,42,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-12,"AI",50,16128,1736,0.31,0.28,10.76,45.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-13,"AI",0,16128,1736,0,0.3,10.76,48.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-14,"AI",0,16128,1736,0,0.28,10.76,45.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-15,"AI",64,16128,1800,0.4,0.35,11.16,55.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-16,"AI",132,16128,1932,0.82,0.36,11.98,57.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-17,"AI",71,16128,2003,0.44,0.36,12.42,57.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-18,"AI",73,16128,2076,0.45,0.36,12.87,57.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-19,"AI",61,16128,2137,0.38,0.31,13.25,49.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-20,"AI",0,16128,2137,0,0.25,13.25,40,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-21,"AI",0,16128,2137,0,0.21,13.25,33,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-22,"AI",11,16128,2148,0.07,0.14,13.32,22.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-23,"AI",64,16128,2212,0.4,0.1,13.72,15.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-24,"AI",22,16128,2234,0.14,0.1,13.85,15.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-25,"AI",0,16128,2234,0,0.1,13.85,15.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-26,"AI",11,16128,2245,0.07,0.09,13.92,13.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-27,"AI",0,16128,2245,0,0.03,13.92,4.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-28,"AI",0,16128,2245,0,0.06,13.92,9.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-01,"AI",0,16128,2245,0,0.08,13.92,12.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-02,"AI",0,16128,2245,0,0.07,13.92,10.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-03,"AI",54,16128,2299,0.33,0.07,14.25,10.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-04,"AI",21,16128,2320,0.13,0.07,14.38,10.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-05,"AI",0,16128,2320,0,0.07,14.38,12.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-06,"AI",0,16128,2320,0,0.11,14.38,18.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-07,"AI",0,16128,2320,0,0.09,14.38,15.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-08,"AI",10,16128,2330,0.06,0.08,14.45,12.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-09,"AI",43,16128,2373,0.27,0.09,14.71,15,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-10,"AI",32,16128,2405,0.2,0.09,14.91,15,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-11,"AI",0,16128,2405,0,0.09,14.91,15,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-12,"AI",20,16128,2425,0.12,0.09,15.04,15.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-13,"AI",0,16128,2425,0,0.06,15.04,9,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-14,"AI",0,16128,2425,0,0.03,15.04,4.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-15,"AI",11,16128,2436,0.07,0.03,15.1,4.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-16,"AI",0,16128,2436,0,0.02,15.1,3.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-17,"AI",0,16128,2436,0,0.02,15.1,3.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-18,"AI",0,16128,2436,0,0.02,15.1,3.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-19,"AI",11,16128,2447,0.07,0.04,15.17,6.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-20,"AI",0,16128,2447,0,0.15,15.17,23.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-21,"AI",0,16128,2447,0,0.21,15.17,34,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-22,"AI",32,16128,2479,0.2,0.24,15.37,38.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-23,"AI",121,16128,2600,0.75,0.3,16.12,48,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-24,"AI",74,16128,2674,0.46,0.3,16.58,48,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-25,"AI",33,16128,2707,0.2,0.3,16.78,48,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-26,"AI",76,16128,2783,0.47,0.31,17.26,49.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-27,"AI",0,16128,2783,0,0.31,17.26,50.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-28,"AI",0,16128,2783,0,0.45,17.26,72.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-29,"AI",45,16128,2828,0.28,0.55,17.53,88.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-30,"AI",127,16128,2955,0.79,0.5,18.32,81,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-31,"AI",224,16128,3179,1.39,0.5,19.71,81,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-04-01,"AI",147,16128,3326,0.91,0.5,20.62,81,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-04-02,"AI",24,16128,3350,0.15,NA,20.77,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-04-03,"AI",0,16128,3350,0,NA,20.77,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-04-04,"AI",0,16128,3350,0,NA,20.77,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2020-12-23,"AR",0,55445,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2020-12-24,"AR",0,55445,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2020-12-25,"AR",0,55445,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2020-12-26,"AR",0,55445,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2020-12-27,"AR",0,55445,0,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2020-12-28,"AR",0,55445,0,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2020-12-29,"AR",0,55445,0,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2020-12-30,"AR",2,55445,2,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2020-12-31,"AR",0,55445,2,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-01,"AR",0,55445,2,0,0.02,0,12.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-02,"AR",0,55445,2,0,0.08,0,43.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-03,"AR",0,55445,2,0,0.12,0,67.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-04,"AR",88,55445,90,0.16,0.17,0.16,95.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-05,"AR",216,55445,306,0.39,0.18,0.55,99.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-06,"AR",168,55445,474,0.3,0.18,0.85,99.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-07,"AR",198,55445,672,0.36,0.18,1.21,99.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-08,"AR",25,55445,697,0.05,0.16,1.26,86.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-09,"AR",0,55445,697,0,0.1,1.26,55.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-10,"AR",0,55445,697,0,0.06,1.26,31.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-11,"AR",0,55445,697,0,0.01,1.26,3.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-12,"AR",0,55445,697,0,0,1.26,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-13,"AR",0,55445,697,0,0,1.26,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-14,"AR",0,55445,697,0,0,1.26,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-15,"AR",0,55445,697,0,0.06,1.26,31.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-16,"AR",0,55445,697,0,0.14,1.26,80.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-17,"AR",0,55445,697,0,0.23,1.26,128.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-18,"AR",222,55445,919,0.4,0.33,1.66,183.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-19,"AR",340,55445,1259,0.61,0.35,2.27,195.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-20,"AR",339,55445,1598,0.61,0.35,2.88,195.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-21,"AR",384,55445,1982,0.69,0.35,3.57,195.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-22,"AR",84,55445,2066,0.15,0.42,3.73,232,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-23,"AR",0,55445,2066,0,0.42,3.73,231.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-24,"AR",0,55445,2066,0,0.41,3.73,226.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-25,"AR",477,55445,2543,0.86,0.36,4.59,201.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-26,"AR",337,55445,2880,0.61,0.42,5.19,233.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-27,"AR",301,55445,3181,0.54,0.42,5.74,233.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-28,"AR",211,55445,3392,0.38,0.42,6.12,233.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-29,"AR",307,55445,3699,0.55,0.3,6.67,165.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-30,"AR",0,55445,3699,0,0.21,6.67,117,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-01-31,"AR",0,55445,3699,0,0.13,6.67,74,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-01,"AR",0,55445,3699,0,0.08,6.67,43.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-02,"AR",0,55445,3699,0,0,6.67,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-03,"AR",0,55445,3699,0,0,6.67,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-04,"AR",0,55445,3699,0,0,6.67,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-05,"AR",0,55445,3699,0,0.05,6.67,28.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-06,"AR",0,55445,3699,0,0.05,6.67,28.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-07,"AR",0,55445,3699,0,0.05,6.67,28.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-08,"AR",198,55445,3897,0.36,0.05,7.03,28.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-09,"AR",0,55445,3897,0,0.06,7.03,35.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-10,"AR",2,55445,3899,0,0.06,7.03,35.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-11,"AR",0,55445,3899,0,0.06,7.03,35.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-12,"AR",47,55445,3946,0.08,0.11,7.12,59.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-13,"AR",0,55445,3946,0,0.16,7.12,88.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-14,"AR",0,55445,3946,0,0.24,7.12,134.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-15,"AR",368,55445,4314,0.66,0.32,7.78,178.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-16,"AR",203,55445,4517,0.37,0.34,8.15,188.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-17,"AR",321,55445,4838,0.58,0.34,8.73,188.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-18,"AR",312,55445,5150,0.56,0.34,9.29,188.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-19,"AR",117,55445,5267,0.21,0.29,9.5,159.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-20,"AR",0,55445,5267,0,0.29,9.5,159.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-21,"AR",0,55445,5267,0,0.29,9.5,163.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-22,"AR",164,55445,5431,0.3,0.22,9.8,124.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-23,"AR",200,55445,5631,0.36,0.21,10.16,114.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-24,"AR",352,55445,5983,0.63,0.21,10.79,114.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-25,"AR",41,55445,6024,0.07,0.21,10.86,114.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-26,"AR",42,55445,6066,0.08,0.22,10.94,119.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-27,"AR",0,55445,6066,0,0.22,10.94,122.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-02-28,"AR",0,55445,6066,0,0.18,10.94,98.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-01,"AR",204,55445,6270,0.37,0.17,11.31,92.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-02,"AR",219,55445,6489,0.39,0.16,11.7,86.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-03,"AR",184,55445,6673,0.33,0.16,12.04,86.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-04,"AR",0,55445,6673,0,0.16,12.04,86.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-05,"AR",0,55445,6673,0,0.15,12.04,84.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-06,"AR",0,55445,6673,0,0.14,12.04,80.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-07,"AR",0,55445,6673,0,0.1,12.04,54.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-08,"AR",189,55445,6862,0.34,0.1,12.38,56,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-09,"AR",190,55445,7052,0.34,0.1,12.72,56,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-10,"AR",2,55445,7054,0,0.1,12.72,56,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-11,"AR",11,55445,7065,0.02,0.1,12.74,56,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-12,"AR",0,55445,7065,0,0.15,12.74,86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-13,"AR",0,55445,7065,0,0.11,12.74,61.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-14,"AR",0,55445,7065,0,0.21,12.74,115.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-15,"AR",399,55445,7464,0.72,0.26,13.46,142,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-16,"AR",20,55445,7484,0.04,0.31,13.5,171.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-17,"AR",376,55445,7860,0.68,0.31,14.18,171.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-18,"AR",199,55445,8059,0.36,0.31,14.54,171.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-19,"AR",204,55445,8263,0.37,0.31,14.9,170,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-20,"AR",0,55445,8263,0,0.36,14.9,196.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-21,"AR",0,55445,8263,0,0.31,14.9,170.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-22,"AR",391,55445,8654,0.71,0.36,15.61,197.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-23,"AR",203,55445,8857,0.37,0.36,15.97,200.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-24,"AR",197,55445,9054,0.36,0.36,16.33,200.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-25,"AR",385,55445,9439,0.69,0.36,17.02,200.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-26,"AR",229,55445,9668,0.41,0.38,17.44,208.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-27,"AR",0,55445,9668,0,0.39,17.44,218.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-28,"AR",0,55445,9668,0,0.4,17.44,220.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-29,"AR",445,55445,10113,0.8,0.32,18.24,179,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-30,"AR",275,55445,10388,0.5,0.31,18.74,174.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-03-31,"AR",207,55445,10595,0.37,0.31,19.11,174.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-04-01,"AR",97,55445,10692,0.17,0.31,19.28,174.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-04-02,"AR",200,55445,10892,0.36,NA,19.64,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-04-03,"AR",0,55445,10892,0,NA,19.64,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2021-04-04,"AR",0,55445,10892,0,NA,19.64,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
2020-12-23,"BE",0,1039474,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed"
